    4.12500000000000E-01    4.00809085510850E-01    4.00900881999628E-01
    4.16666666666667E-01    4.04627591470251E-01    4.04714563561125E-01
    4.20833333333333E-01    4.08439038183051E-01    4.08521218838280E-01
    4.25000000000000E-01    4.12243357317590E-01    4.12320781743425E-01
    4.29166666666667E-01    4.16040480733218E-01    4.16113186312021E-01
    4.33333333333333E-01    4.19830340480672E-01    4.19898366703806E-01
    4.37500000000000E-01    4.23612868802447E-01    4.23676257203938E-01
    4.41666666666667E-01    4.27387998133177E-01    4.27446792224135E-01
    4.45833333333333E-01    4.31155661100008E-01    4.31209906303815E-01
    4.50000000000000E-01    4.34915790522974E-01    4.34965534111230E-01
    4.54166666666667E-01    4.38668319415373E-01    4.38713610444603E-01
    4.58333333333333E-01    4.42413180984145E-01    4.42454070233259E-01
    4.62500000000000E-01    4.46150308630245E-01    4.46186848538753E-01
    4.66666666666667E-01    4.49879635949020E-01    4.49911880556000E-01
    4.70833333333333E-01    4.53601096730585E-01    4.53629101614399E-01
    4.75000000000000E-01    4.57314624960198E-01    4.57338447178955E-01
    4.79166666666667E-01    4.61020154818638E-01    4.61039852851402E-01
    4.83333333333333E-01    4.64717620682578E-01    4.64733254371318E-01
    4.87500000000000E-01    4.68406957124963E-01    4.68418587617239E-01
    4.91666666666667E-01    4.72088098915386E-01    4.72095788607780E-01
    4.95833333333333E-01    4.75760981020461E-01    4.75764793502738E-01
    5.00000000000000E-01    4.79425538604203E-01    4.79425538604203E-01
    5.04166666666667E-01    4.83081707028400E-01    4.83077960357665E-01
    5.08333333333333E-01    4.86729421852992E-01    4.86721995353115E-01
    5.12500000000000E-01    4.90368618836444E-01    4.90357580326148E-01
    5.16666666666667E-01    4.93999233936126E-01    4.93984652159062E-01
    5.20833333333333E-01    4.97621203308683E-01    4.97603147881951E-01
    5.25000000000000E-01    5.01234463310416E-01    5.01213004673798E-01
    5.29166666666667E-01    5.04838950497655E-01    5.04814159863570E-01
    5.33333333333333E-01    5.08434601627137E-01    5.08406550931301E-01
    5.37500000000000E-01    5.12021353656380E-01    5.11990115509182E-01
    5.41666666666667E-01    5.15599143744060E-01    5.15564791382640E-01
    5.45833333333333E-01    5.19167909250385E-01    5.19130516491419E-01
    5.50000000000000E-01    5.22727587737475E-01    5.22687228930659E-01
    5.54166666666667E-01    5.26278116969731E-01    5.26234866951970E-01
    5.58333333333333E-01    5.29819434914218E-01    5.29773368964503E-01
    5.62500000000000E-01    5.33351479741039E-01    5.33302673536020E-01
    5.66666666666667E-01    5.36874189823706E-01    5.36822719393961E-01
    5.70833333333333E-01    5.40387503739522E-01    5.40333445426508E-01
